statement,label
"Edward Creutz: He then attended Columbia University, where he earned a Ph.D. in physics in 1938.",1
Gyles v Wilcox: The doctrine of fair use is a doctrine of copyright law that permits limited use of copyrighted material without the permission of the copyright owner.,0
Gyles v Wilcox: The doctrine of fair use is a doctrine of copyright law that permits limited use of copyrighted material without the permission of the copyright owner.,0
"Gyles v Wilcox: The doctrine was first articulated in the United States in the case of United States v.O'Brien (1890), and was later extended to other countries.",1
"Battle of North Walsham: The battle was a decisive victory for the rebels, who were led by the Earl of Norfolk.",1
"Battle of North Walsham: The battle was fought in the vicinity of the present-day town of North Walsham, Norfolk, England.",0
Battle of North Walsham: The battle was fought between the forces of the Earl of Norfolk and the forces of the Bishop of Norwich.,0
"Battle of North Walsham: The battle was a decisive victory for the rebels, who were led by the Earl of Norfolk.",1
"Thomas Dudley: Dudley was born in London, England, the son of Thomas Dudley, 1st Earl of Leicester, and his wife, Elizabeth, daughter of Sir William Herbert, 1st Baronet.",1
"Thomas Dudley: He was educated at Eton College and Christ Church, Oxford.",1
Thomas Dudley: He was a member of the Inner Temple and was called to the bar in 1601.,1
"Any Human Heart: The novel is set in the early 1990s, and follows the life of Logan Mountstuart, a British writer who is a friend of the author.",1
Any Human Heart: The novel is a fictionalised account of the author's life.,0
"Atmosphere of Jupiter: It is composed of a mixture of gases, mostly hydrogen and helium, with traces of ammonia, methane, and water vapor.",0
"Atmosphere of Jupiter: The atmosphere is mostly composed of hydrogen and helium, with traces of ammonia, methane, and water vapor.",0
"Atmosphere of Jupiter: The atmosphere is mostly composed of hydrogen and helium, with traces of ammonia, methane, and water vapor.",0
Atmosphere of Jupiter: The atmosphere of Jupiter is the largest planetary atmosphere in the Solar System.,0
"Clocks ( song ): It was released on their third studio album, Parachutes (2003), and was the first single from the album.",1
"Clocks ( song ): The song was written by the band's lead singer, Chris Martin, and was produced by Martin and Guy Berryman.",0
"Clocks ( song ): The song was released on September 8, 2003, as the first single from Parachutes.",1
"Beauty Pageant ( Parks and Recreation ): It originally aired on NBC in the United States on October 4, 2009.",1
"Beauty Pageant ( Parks and Recreation ): The pageant is for the Miss Pawnee pageant, and Leslie is the reigning Miss Pawnee.",0
Patrick Star: He is the owner of the Krusty Krab restaurant and the main antagonist of the series.,0
Patrick Star: Patrick Star is a fictional character in the American animated television series SpongeBob SquarePants.,0
Patrick Star: He is the owner of the Krusty Krab restaurant and the main antagonist of the series.,0
Patrick Star: Patrick Star is a fictional character in the American animated television series SpongeBob SquarePants.,0
Embankment tube station: It was renamed Embankment on 1 January 1872.,1
Embankment tube station: It was renamed Embankment on 1 January 1872.,1
"Back to the Shack: It was released as the first single from their third studio album, The Green Album, on October 7, 2002.",1
"Back to the Shack: The song was written by Rivers Cuomo, Scott Shriner, and Brian Bell.",1
"Back to the Shack: The song was released as a single on October 7, 2002.",1
"4 Minutes: The song was written by Madonna, Timberlake, and Timbaland, and produced by Timbaland.",0
"4 Minutes: The song was released as the album's second single on September 23, 2008.",1
"4 Minutes: The song was also released as a promotional single in the United Kingdom on October 7, 2008.",1
"Ike 's Wee Wee: It originally aired on Comedy Central in the United States on October 3, 1997.",1
"Ike 's Wee Wee: The boys are playing a game of ""Wee Wee"" in the park, and they are all having a good time.",0
"She of Little Faith: It originally aired on the Fox network in the United States on March 16, 2008.",1
"She of Little Faith: The episode begins with Homer and Marge watching a news report about a new religion, ""The Church of the She of Little Faith"".",1
"She of Little Faith: The church is led by a woman named ""The She of Little Faith"", who claims to be the reincarnation of the Virgin Mary.",1
"Hurricane Otto ( 2010 ): The storm caused widespread flooding and landslides, and killed at least 20 people.",1
Hurricane Otto ( 2010 ): The passage is from the Wikipedia article on Hurricane Otto ( 2010 ).,0
Hurricane Otto ( 2010 ): The passage is from the Wikipedia article on Hurricane Otto ( 2010 ).,0
Hurricane Otto ( 2010 ): The passage is from the Wikipedia article on Hurricane Otto ( 2010 ).,0
Justice League ( Smallville ): The team was later adapted for television in the Smallville television series.,0
Justice League ( Smallville ): The Justice League is a fictional team of superheroes appearing in American comic books published by DC Comics.,0
Hurricane Roslyn ( 1986 ): It was the first hurricane to make landfall in the United States since Hurricane Bob in 1991.,1
"Hurricane Roslyn ( 1986 ): The storm was named after Roslyn, Washington, a small town in the state of Washington.",1
"Hurricane Roslyn ( 1986 ): The storm was first observed on August 29, 1986, by the Joint Typhoon Warning Center (JTWC) in the western Pacific Ocean.",1
"HMS St Vincent ( 1908 ): The ship was named after the British naval hero, Admiral Sir John Vincent, who was killed in action in 1797.",1
HMS St Vincent ( 1908 ): The ship was laid down at the Harland and Wolff shipyard in Belfast on 15 July 1908 and launched on 20 April 1910.,1
The Sponge Who Could Fly: It is the first SpongeBob SquarePants film and the first SpongeBob SquarePants film to be released in 3D.,1
The Sponge Who Could Fly: The film was directed by Tim Hill and produced by Nickelodeon Animation Studios.,1
"Harder to Breathe: It was released as the second single from their third studio album, V.",1
"Harder to Breathe: The song was written by Adam Levine, Jesse Carmichael, and James Fauntleroy.",1
"Harder to Breathe: The song was released on September 17, 2014 as the second single from the album.",1
"Harder to Breathe: The song was released on September 17, 2014 as the second single from the album.",1
Nilsson Sings Newman: The album was released in 1970.,0
"Nilsson Sings Newman: The album was released in 1970, and was a commercial failure.",1
"Nilsson Sings Newman: It was the first of two albums Nilsson recorded with Newman, the second being Nilsson Sings Newman (1971).",1
"National War Memorial ( South Australia ): It was designed by the architect Sir John Sulman and opened on Anzac Day, 25 April 1920.",1
"National War Memorial ( South Australia ): The plinth is surrounded by a granite wall, with a bronze plaque on the wall.",0
Vernon Sturdee: He was the first Australian to hold the post.,1
"Vernon Sturdee: Sturdee was born in Melbourne, the son of a barrister.",1
"Vernon Sturdee: He was educated at Melbourne Grammar School and the University of Melbourne, where he graduated with a Bachelor of Arts in 1911.",1
Vernon Sturdee: He was commissioned as a second lieutenant in the Australian Imperial Force on 1 January 1912.,1
"Hurricane Bridget ( 1971 ): The hurricane caused $1.5 billion in damage and killed at least 1,000 people.",1
"Hurricane Bridget ( 1971 ): The hurricane caused $1.5 billion in damage and killed at least 1,000 people.",1
Prepatellar bursitis: The bursa is a fluid-filled sac that cushions the knee joint.,0
Prepatellar bursitis: The bursa is located between the kneecap and the thighbone.,1
Prepatellar bursitis: The bursa is a fluid-filled sac that cushions the knee joint.,0
Prepatellar bursitis: The bursa is located between the kneecap and the thighbone.,1
William Bostock: He was the first Australian to be awarded the Distinguished Service Order ( DSO ) and the first to be awarded the Air Force Cross ( AFC ).,1
William Bostock: He was also the first Australian to be awarded the Distinguished Flying Cross ( DFC ).,1
"William Bostock: Bostock was born in Melbourne, Victoria, Australia, the son of William Bostock, a farmer, and his wife, Mary Ann (née Dowling).",1
"William Bostock: He was educated at Melbourne Grammar School and the University of Melbourne, where he graduated with a Bachelor of Arts in 1914.",1
"The Hitchhiker 's Guide to the Galaxy ( radio series ): The series is set in the fictional planet Earth, which is the home of the human race.",0
"The Hitchhiker 's Guide to the Galaxy ( radio series ): The series follows the adventures of Arthur Dent, a hapless, dim-witted, and lazy man who is accidentally dropped off on the planet Earth by a Vogon space ship.",0
Lawrence Wetherby: He was the first Republican to hold the office of lieutenant governor of Kentucky.,1
"Lawrence Wetherby: Wetherby was born in Louisville, Kentucky, the son of William and Mary (née Winchester) Wetherby.",1
"Lawrence Wetherby: He attended the University of Louisville and the University of Kentucky, where he received a bachelor's degree in 1931 and a law degree in 1933.",1
Lawrence Wetherby: He was admitted to the bar in 1933 and began practicing law in Louisville.,1
National Register of Historic Places: The NRHP is administered by the National Park Service ( NPS ).,0
National Register of Historic Places: The National Register of Historic Places is a federal program administered by the National Park Service (NPS) that recognizes historic places of national significance.,0
National Register of Historic Places: The program is administered by the National Park Service (NPS).,0
Margaret Chin: She is the first Asian-American woman to serve on the New York City Council.,0
Margaret Chin: She was elected to the New York City Council in 2001.,1
Margaret Chin: She is a member of the Democratic Party.,0
Margaret Chin: Chin was born in New York City to Chinese immigrants.,0
"Doolittle ( album ): The album was recorded in Los Angeles, California, and produced by the band's founder, Black Francis.",1
"Doolittle ( album ): The album was the band's first to be released on 4AD, and was the first Pixies album to be released in the United States.",1
"Doolittle ( album ): The album was reissued on CD in the United States in 1992, and on vinyl in the United States in 1994.",1
"Doolittle ( album ): The album was reissued on CD in the United States in 2001, and on vinyl in the United States in 2003.",1
"Wehha of East Anglia: The passage is from the article on East Anglia, and it is a good example of how Wikipedia can be used to create a good historical narrative.",0
"Wehha of East Anglia: The passage begins with a brief summary of the history of the kingdom of East Anglia, and then it goes on to describe the life of Wehha, who is described as a pagan king who was a contemporary of the Anglo-Saxon king Æthelred the Unready.",0
"Pat Seerey: He played in Major League Baseball as a catcher for the St.Louis Cardinals (1947–1949), Philadelphia Phillies (1950–1951), and New York Yankees (1952–1953).",1
Pat Seerey: He was a member of the Cardinals' 1946 World Series championship team.,1
"Pat Seerey: Seerey was born in St.Louis, Missouri, and attended St.Louis University High School.",1
Pat Seerey: He was drafted by the Cardinals in the second round of the 1942 amateur draft.,1
Trinity ( nuclear test ): The test was conducted at the Trinity Site in New Mexico.,0
"Trinity ( nuclear test ): The test was the first of the Trinity series of nuclear tests, and was the first nuclear explosion to be detonated in the atmosphere.",0
"History of Sheffield: The settlement was known as Sheafham, and was the site of a Roman fort.",0
History of Sheffield: The city was granted city status in 1097 by King William the Conqueror.,1
"British people: The term is also used to refer to the people of the United Kingdom and its overseas territories, and to the people of the United Kingdom and its overseas territories who are not British citizens.",1
British people: The term British is used in a variety of ways.,0
"British people: It can refer to the people of the United Kingdom, the people of the United Kingdom and its overseas territories, or the people of the United Kingdom and its overseas territories who are not British citizens.",1
"British people: The term British is also used to refer to the people of the United Kingdom and its overseas territories, and to the people of the United Kingdom and its overseas territories who are not British citizens.",1
Bill Mosienko: He was a member of the Black Hawks' Stanley Cup-winning teams in 1961 and 1962.,1
Bill Mosienko: He was inducted into the Hockey Hall of Fame in 1983.,1
"Bill Mosienko: Bill Mosienko was born in the village of Kremenchuk, Ukraine, in 1921.",1
Bill Mosienko: He was the son of a Ukrainian peasant farmer.,0
"Stay Trippy: It was released on June 16, 2009, by Young Money Entertainment and Cash Money Records.",1
"Stay Trippy: The album debuted at number one on the US Billboard 200, selling over 200,000 copies in its first week.",1
"Stay Trippy: It also debuted at number one on the US Top R&B/Hip-Hop Albums chart, selling over 100,000 copies in its first week.",1
"Hel ( being ): She is the sister of the giantess Surt, and the mother of the giantess Angrboda.",1
"Hel ( being ): Hel is the sister of the giantess Surt, and the mother of the giantess Angrboda.",1
"Tommy ( album ): The album was recorded in two sessions, the first in January 1969 and the second in February 1969.",1
"Washington Park Court District: The neighborhood is named after Washington Park, which is located in the neighborhood.",0
"Washington Park Court District: The Washington Park Court District is a neighborhood in the South Shore community area of Chicago, Illinois.",0
Banker horse: The Banker horse is a feral horse that has been selectively bred to be docile and friendly.,0
Banker horse: The Banker horse is a breed of feral horse ( Equus ferus caballus ) living on barrier islands in North Carolina's Outer Banks.,0
Banker horse: The Banker horse is a feral horse that has been selectively bred to be docile and friendly.,0
Banker horse: The Banker horse is a breed of feral horse ( Equus ferus caballus ) living on barrier islands in North Carolina's Outer Banks.,0
"California condor: It is the only extant member of the genus Gymnogyps, which is a member of the family Accipitridae.",1
"California condor: The California condor is the largest extant member of the family Accipitridae, and the largest North American land bird.",1
"California condor: The California condor is the largest extant member of the family Accipitridae, and the largest North American land bird.",1
Tai Streets: He played college football at the University of Oregon and was drafted by the New York Jets in the second round of the 2001 NFL Draft.,1
Tai Streets: He played for the Jets from 2001 to 2003.,1
Tai Streets: He played for the San Diego Chargers from 2004 to 2005.,1
Tai Streets: He played for the New Orleans Saints from 2006 to 2007.,1
"U: It is a major east–west route in the southwestern United States, running from the Arizona–New Mexico border to the Utah–Colorado border.",1
"U: The highway is a major east–west route in the southwestern United States, running from the Arizona–New Mexico border to the Utah–Colorado border.",1
"U: The highway is a major east–west route in the southwestern United States, running from the Arizona–New Mexico border to the Utah–Colorado border.",1
"U: The highway is a major east–west route in the southwestern United States, running from the Arizona–New Mexico border to the Utah–Colorado border.",1
"Johnny Evers: He played in Major League Baseball (MLB) for the Chicago White Sox (1903–1905), Boston Red Sox (1906–1908), and Cleveland Naps (1909–1911).",1
Johnny Evers: He was a member of the 1906 World Series champion Red Sox.,0
Johnny Evers: Evers was the first player to hit a home run in each of his first three at-bats in a World Series game.,1
Johnny Evers: He was also the first player to hit a home run in each of his first four at-bats in a World Series game.,1
"Papal conclave , 1769: The conclave was held in the Sistine Chapel, and the new pope was elected on 19 May 1769.",1
"Papal conclave , 1769: The conclave was the first to be held in the Sistine Chapel, and the first to be held in the modern era.",1
"Papal conclave , 1769: The conclave was the first to be held in the Sistine Chapel, and the first to be held in the modern era.",1
"Papal conclave , 1769: The conclave was the first to be held in the Sistine Chapel, and the first to be held in the modern era.",1
"Major League Soccer: The league is divided into two conferences, Eastern and Western, with the top six teams in each conference qualifying for the playoffs.",1
"Major League Soccer: The league's regular season runs from March to October, with the playoffs beginning in November and concluding in December.",1
Major League Soccer: The MLS Cup is awarded to the winner of the MLS Cup Playoffs.,0
Willamette University College of Law: The school was founded in 1887 and is accredited by the American Bar Association.,1
"Willamette University College of Law: Willamette University College of Law is a private law school located in Salem, Oregon, United States.",0
Willamette University College of Law: It is the only law school in Oregon.,1
Grammy Award for Best Hawaiian Music Album: The award was discontinued in 2011.,0
Grammy Award for Best Hawaiian Music Album: The Grammy Award for Best Hawaiian Music Album was an honor presented to recording artists from 2005 to 2011 for quality Hawaiian music albums.,0
Grammy Award for Best Hawaiian Music Album: The award was discontinued in 2011.,0
Grammy Award for Best Hawaiian Music Album: This is a Wikipedia passage about Grammy Award for Best Hawaiian Music Album.,0
"Lex Luthor ( Smallville ): He is the main antagonist of the series, and the main antagonist of the first season.",0
Lex Luthor ( Smallville ): He is portrayed by Michael Rosenbaum.,0
"Lex Luthor ( Smallville ): Lex Luthor is the main antagonist of the series, and the main antagonist of the first season.",0
Lex Luthor ( Smallville ): He is portrayed by Michael Rosenbaum.,0
"The Legend of Korra: The series is based on the Nickelodeon animated series Avatar: The Last Airbender, which aired from 2005 to 2008.",0
"The Legend of Korra: The series is set in the fictional world of Republic City, which is based on the real-world city of Taipei, Taiwan.",1
"The Legend of Korra: The series follows the adventures of Korra, a young woman who is the Avatar, a person who can control all four elements of the world.",0
"The Legend of Korra: The Legend of Korra is a sequel to Avatar: The Last Airbender, which was created by Michael Dante DiMartino and Bryan Konietzko.",0
"Grey Cup: The Grey Cup is awarded to the winner of the Grey Cup game, which is the championship game of the Canadian Football League ( CFL ).",0
"Performance Review: It originally aired on NBC in the United States on February 24, 2005.",1
"Performance Review: Michael Scott (Steve Carell) is given a performance review by his boss, Jim Halpert (John Krasinski).",1
"Performance Review: Jim is not happy with Michael's review, and he decides to give Michael a bad review.",0
"2012 Scottish Cup Final: The match was played at Hampden Park in Glasgow on Saturday, May 26, 2012, and was contested by Celtic and Rangers.",1
"2012 Scottish Cup Final: Celtic won the match 2–1, with goals from Kris Commons and Leigh Griffiths.",1
2012 Scottish Cup Final: The 2012 Scottish Cup Final was the first Scottish Cup Final to be played at Hampden Park since the stadium was rebuilt in the early 1990s.,1
Bombardment of Papeete: The German warships were sunk by the French submarine Légion d'honneur.,1
Franklin Peale: He was a prominent American religious leader and author of the influential book The Principles of Psychology.,1
Franklin Peale: Peale was a member of the American Philosophical Society and the American Academy of Arts and Sciences.,1
Franklin Peale: He was a founder of the American Society for the Prevention of Cruelty to Animals.,1
Franklin Peale: Peale was a member of the Philadelphia Board of Education and the Pennsylvania State Board of Education.,1
"Robert Key ( cricketer ): He was born in London, and is a right-handed batsman and right-arm medium-pace bowler.",0
Robert Key ( cricketer ): He played for Middlesex and Sussex.,1
Robert Key ( cricketer ): He is the son of former England cricketer Trevor Key.,0
Robert Key ( cricketer ): Key made his first-class debut for Middlesex against Leicestershire in the 1999 County Championship.,1
"Arthur W: He was the first person to fly a jet aircraft in combat, and the first to fly a jet aircraft in a combat mission.",1
Arthur W: He was also the first person to fly a jet aircraft in a combat mission.,1
Arthur W: Radford was born in New York City on 27 February 1896.,1
"Arthur W: He graduated from the United States Naval Academy in 1917, and was commissioned as an ensign in the United States Navy.",1
"Iron Man 2: The film stars Robert Downey Jr.as Tony Stark/Iron Man, Gwyneth Paltrow as Pepper Potts, Don Cheadle as James ""Rhodey"" Rhodes, Guy Pearce as Aldrich Killian, Rebecca Hall as Maya Hansen, and Mickey Rourke as Ivan Vanko.",0
Iron Man 2: The film was directed by Jon Favreau and written by Drew Pearce and Shane Black.,1
"Iron Man 2: It was released on May 3, 2010, and grossed $585 million worldwide.",1
"Iron Man 2: The film is set in the year 2012, and follows Tony Stark as he struggles to balance his life as a billionaire playboy and a superhero.",1
"1884 Atlantic hurricane season: The season officially began on June 1, 1884, and lasted until November 30, 1884.",1
1884 Atlantic hurricane season: The depression dissipated on June 4.,1
Anna of East Anglia: He was the son of King Æthelred the Unready and his wife Ælfthryth.,1
Anna of East Anglia: Anna was the first king of East Anglia to be crowned in the presence of the Archbishop of Canterbury.,1
Anna of East Anglia: Anna was the first king of East Anglia to be crowned in the presence of the Archbishop of Canterbury.,1
Anna of East Anglia: Anna was the first king of East Anglia to be crowned in the presence of the Archbishop of Canterbury.,1
Lauren Jackson: She played for the Australian national team and the Seattle Storm of the Women's National Basketball Association (WNBA).,0
"Lauren Jackson: She is the WNBA's all-time leading scorer and was the first player to score over 20,000 points in the WNBA.",1
"Lauren Jackson: Jackson was also the first player to score over 20,000 points in the WNBA and the first player to score over 20,000 points in the WNBA and the Australian Women's National Basketball Team.",1
Lauren Jackson: She is the only player to have won the WNBA MVP award three times.,1
"Harry Potter and the Prisoner of Azkaban: It was published in the United Kingdom on 21 July 1998, and in the United States on 21 July 1999.",1
"Death Has a Shadow: It was first broadcast on Fox on September 21, 1999.",1
Death Has a Shadow: Death Has a Shadow is the pilot episode of the animated series Family Guy.,0
Nighthawk ( roller coaster ): It is also the first roller coaster to have a vertical loop.,1
"Vlastimil Koubek: He was a professor at the University of Maryland, College Park, and a member of the American Institute of Architects.",1
"Vlastimil Koubek: Koubek was born in Prague, Czechoslovakia, and emigrated to the United States in 1949.",1
"Vlastimil Koubek: He was a professor at the University of Maryland, College Park, from 1964 to 2003.",1
Vlastimil Koubek: He was a member of the American Institute of Architects.,0
"Battle of Zadar: The battle took place on the island of Zadar, in the Adriatic Sea, on the night of June 6–7, 1991.",1
Battle of Zadar: The battle was the first major military engagement of the Croatian War of Independence.,0
"The Adventures of Tintin: The series is set in the fictional country of Tintinland, and follows the adventures of the young reporter Tintin and his dog Snowy.",0
"The Adventures of Tintin: The first volume was published in 1929, and the last in 1983.",1
"The Adventures of Tintin: The series has been translated into more than 40 languages, and has been adapted into several films, television series, video games, and other media.",1
"The Adventures of Tintin: The Adventures of Tintin is a series of 24 comic albums created by Belgian cartoonist Georges Remi, who wrote under the pen name Hergé.",0
"2001 FA Charity Shield: The match was played on 30 August 2001 at Wembley Stadium in London, England.",1
The Official Razzie Movie Guide: The book was published in 1998 by the Razzie Awards Foundation.,1
"The Official Razzie Movie Guide: The Official Razzie Movie Guide : Enjoying the Best of Hollywood's Worst is a book about the Golden Raspberry Awards ( Razzies ), written by John Wilson, founder of the awards ceremony.",0
Battle of Ostrach: It was a battle between the French and the Austrians in the War of the First Coalition.,0
"Battle of Ostrach: The battle was fought in the Austrian province of Styria, in the area of Ostrach, in the Austrian Empire.",0
Crash Bandicoot : The Huge Adventure: It is the first game in the Crash Bandicoot series to be released on a handheld console.,0
"Crash Bandicoot : The Huge Adventure: The game was released in North America on October 21, 2003, and in Europe on October 22, 2003.",1
"Gerald Ratner Athletics Center: The facility is named after the late Gerald Ratner, a Chicago businessman and philanthropist.",1
"Too Much ( Spice Girls song ): It was released as the second single from their second studio album Spice (1997).
label：0
text: ""Spice""

The song was written by the group's lead singer, Geri Halliwell, and produced by the group's manager, Simon Fuller.",1
Too Much ( Spice Girls song ): The song was released on 7 November 1997 as the second single from the album Spice.,1
"Too Much ( Spice Girls song ): The song was a commercial success, reaching number one in the United Kingdom and Ireland, and number two in Australia.",1
"1981 European Cup Final: The match was the final of the 1981–82 European Cup, the second season of the European Cup.",1
"1981 European Cup Final: Liverpool won the match 3–1, with goals from John Barnes, Graeme Souness and Ian Rush.",1
"1981 European Cup Final: The match was the first European Cup final to be played at the Parc des Princes, and the first to be played outside of England.",1
"1981 European Cup Final: It was the first European Cup final to be played in France, and the first to be played in the country since the 1958 final between Real Madrid and Benfica.",1
"Moaning Lisa: It originally aired on the Fox network in the United States on September 26, 1989.",1
Moaning Lisa: It was written by David Silverman and directed by David Silverman.,1
"The Man with Two Brians: It originally aired on Fox in the United States on February 19, 2008.",1
"Material Girl: It was released as the album's second single in the United States on June 8, 1984.",1
"Material Girl: The song was written by Madonna and her then-boyfriend, Sean Penn, and produced by Madonna and Penn.",1
"Material Girl: The song was a commercial success, peaking at number one on the Billboard Hot 100 and becoming Madonna's first number-one single in the United States.",1
"Material Girl: It also reached number one in Canada, the United Kingdom, and Australia.",1
Simon Bolivar Buckner: He was a member of the United States House of Representatives from 1871 to 1873 and from 1877 to 1881.,1
Simon Bolivar Buckner: He was a member of the United States Senate from 1881 to 1883.,1
"Simon Bolivar Buckner: He was the father of the American baseball player, Buckner Buckner.",1
"Simon Bolivar Buckner: Buckner Buckner was born in New York City, the son of a wealthy merchant.",1
"William Henry Sheppard: He was born in 1865 in the town of New Castle, Delaware.",1
William Henry Sheppard: He was the son of William Sheppard and Mary Ann (née Brown) Sheppard.,1
"Joseph Scelsi Intermodal Transportation Center: The center is named after Joseph Scelsi, a Pittsfield native who was a railroad executive and a member of the Massachusetts House of Representatives.",0
"This Charming Man: It was released as the first single from the band's second album, The Queen Is Dead, in November 1982.",1
Battle of Labuan: The Battle of Labuan was a naval engagement fought between Allied and Japanese forces on the island of Labuan off Borneo during June 1945.,0
Battle of Labuan: The battle was fought between the Allied forces of the United States Navy and the Imperial Japanese Navy.,0
Smoke Gets in Your Eyes ( Mad Men ): It was written by series creator Matthew Weiner and directed by David Fincher.,1
"Smoke Gets in Your Eyes ( Mad Men ): The episode originally aired on April 15, 2007, on AMC in the United States.",1
"Smoke Gets in Your Eyes ( Mad Men ): The episode is set in the early 1960s, in New York City.",0
Bonfire ( horse ): Bonfire was born in 1983 in the Netherlands.,0
Bonfire ( horse ): He was owned by the Dutch rider Anky van Grunsven and competed in dressage with her.,0
Harvey Milk: He was assassinated in 1978.,0
Harvey Milk: The passage is from the Wikipedia article on Harvey Milk.,0
Harvey Milk: The passage is from the Wikipedia article on Harvey Milk.,0
Harvey Milk: The passage is from the Wikipedia article on Harvey Milk.,0
"O heilges Geist- und Wasserbad , BWV 165: It was written for the Christmas season of 1724.",1
"O heilges Geist- und Wasserbad , BWV 165: The cantata is scored for four vocal soloists, a four-part choir, and a four-part orchestra.",1
"O heilges Geist- und Wasserbad , BWV 165: The cantata is scored for four vocal soloists, a four-part choir, and a four-part orchestra.",1
Jacob deGrom: He made his MLB debut in 2014.,0
"Jacob deGrom: Jacob deGrom was born in New York City, New York, to parents, Mike and Linda deGrom.",1
"Jacob deGrom: He attended St.John's University, where he played college baseball for the St.John's Red Storm baseball team.",1
Jacob deGrom: He was drafted by the New York Mets in the first round of the 2009 Major League Baseball draft.,1
"1984 Pacific typhoon season: The season officially began on May 15, 1984, and ended on November 30, 1984.",1
"1984 Pacific typhoon season: The season produced a total of 18 tropical cyclones, of which 15 became tropical storms, and 7 became typhoons.",1
"1984 Pacific typhoon season: The season was above average in terms of the number of tropical cyclones, but below average in terms of the intensity of the storms.",1
"1984 Pacific typhoon season: The season's first tropical cyclone, a tropical depression, formed on May 15, and moved westward.",1
"History of timekeeping devices: The earliest timekeeping devices were sundials, which were used to measure the time of day.",0
History of timekeeping devices: The first clocks were mechanical devices that used gears and springs to keep time.,1
"Motte v Faulkner: Motte sued Faulkner for copyright infringement, and Faulkner sued Motte for libel.",1
"Motte v Faulkner: Motte won the case, and Faulkner was forced to pay Motte's legal fees.",0
"College Republicans: The CRNC is headquartered in Washington, D.C.",0
"2004 Myanmar cyclone: The cyclone killed more than 10,000 people and left more than 1.5 million homeless.",1
2004 Myanmar cyclone: The 2004 Myanmar cyclone was considered the worst to strike the country since 1968.,0
"2004 Myanmar cyclone: The cyclone struck the country on May 26, 2004, and was the deadliest in the country since the 1968 cyclone.",1
Green marketing: It is a marketing strategy that seeks to promote products that are perceived to be environmentally friendly.,0
Mileena: Mileena is a female character in the Mortal Kombat series of fighting games.,0
Evil Queen ( Disney ): She is also the only one of the seven to be a woman.,1
Evil Queen ( Disney ): The Evil Queen is a powerful sorceress who is the ruler of the dwarfs' kingdom of Thistletop.,1
"Khan Noonien Singh: He is the main antagonist of the 2009 film Star Trek, and the main antagonist of the 2009 Star Trek film Star Trek.",0
