statement,label
"History of Singapore: The earliest written records of Singapore were found in the 1st century Chinese chronicles, the Book of the Later Han and the Weilue.",1
"History of Singapore: The earliest record of the name ""Singapura"" was found in the 3rd century CE.",0
"History of Singapore: The name ""Singapura"" is a Sanskrit word meaning ""Lion City"", derived from ""Si"" ( Lion ) and ""pura"" ( City ).",1
"Operation Tonga: Operation Tonga was the codename for the British airborne landings on the Cotentin Peninsula, Normandy, France, on 6 June 1944.",0
"Operation Tonga: The operation was planned to take place at 00:15 on 6 June 1944, but was delayed by 24 hours due to bad weather.",1
"Operation Tonga: The operation was carried out by the 6th Airborne Division, under the command of Major-General Richard Gale.",0
Edward Creutz: He was a professor of physics at the University of Illinois at Urbana-Champaign from 1946 to 1983.,1
"Edward Creutz: Edward Creutz was born in New York City on January 23, 1913.",1
Edward Creutz: He received his B.A. from Columbia University in 1933 and his Ph.D. from the University of Chicago in 1937.,1
Gyles v Wilcox: Gyles sued Wilcox for copyright infringement .,0
Gyles v Wilcox: The Court of Chancery held that the defendant's publication was not an infringement of the plaintiff's copyright because the defendant's publication was a fair abridgement of the plaintiff's publication.,0
Battle of North Walsham: The rebels were defeated and many were killed.,0
Battle of North Walsham: The battle was one of a series of peasant revolts that occurred in England during the 14th century.,0
"Battle of North Walsham: The rebels were led by John Ball , a priest from Kent , and Wat Tyler , a leader of the Kentish rebels.",0
Battle of North Walsham: The rebels were defeated and many were killed.,0
"Thomas Dudley: He was the father of Dorothy Dudley, the first wife of John Winthrop, Jr. and the grandfather of John Winthrop, the first governor of the Massachusetts Bay Colony.",1
"Thomas Dudley: Thomas Dudley was born in London, England, the son of Sir Warham Dudley, a member of the Privy Council to Queen Elizabeth I, and his wife, Dorothy, daughter of Sir Thomas Leigh.",1
"Thomas Dudley: He was educated at St. John's College, Cambridge, where he was a friend of John Milton.",1
Any Human Heart: It is a fictionalised autobiography of a man who lives through the 20th century.,0
"Any Human Heart: The novel was adapted into a 2010 film of the same name, starring Jim Broadbent as Logan Mountstuart.",0
"Any Human Heart: The novel is written in the first person, and is presented as the journals of Logan Mountstuart, a fictional character.",0
"Atmosphere of Jupiter: It is composed primarily of hydrogen and helium, as is the Sun.",0
Atmosphere of Jupiter: Jupiter's atmosphere is divided into several layers.,0
"Atmosphere of Jupiter: The thermosphere is the hottest layer of the atmosphere, with temperatures reaching 1,000 K (727 °C; 1,340 °F).",1
"Clocks ( song ): It was released as the second single from their second album, A Rush of Blood to the Head (2002) .",0
"Clocks ( song ): The song was written by all members of the band, and produced by Ken Nelson .",0
"Beauty Pageant ( Parks and Recreation ): It originally aired on NBC in the United States on April 1, 2009 .",1
Beauty Pageant ( Parks and Recreation ): The episode was written by Harris Wittels and directed by Dean Holland .,1
"Beauty Pageant ( Parks and Recreation ): In the episode, Leslie Knope ( Amy Poehler ) and her friends enter a beauty pageant to raise money for the town of Pawnee, Indiana .",1
Beauty Pageant ( Parks and Recreation ): The episode was watched by 4.,1
"Patrick Star: He is voiced by Bill Fagerbakke and first appeared on television in the series' pilot episode "" Help Wanted "" on May 1, 1999.",0
Patrick Star: He is a pink starfish who lives in a pineapple with his pet snail Gary in the city of Bikini Bottom on the floor of the Pacific Ocean.,1
"Patrick Star: Patrick is a dim-witted yet kind-hearted character who is often seen as the "" dumb friend "" of his best friend SpongeBob SquarePants.",0
"Embankment tube station: It is on the Charing Cross branch of the Northern Line , between Charing Cross and Waterloo stations.",0
Embankment tube station: It is also served by the Bakerloo line .,0
"Embankment tube station: The station was opened in 1890 as Charing Cross (Embankment) by the City & South London Railway (C&SLR) , and was renamed Embankment in 1906.",1
Back to the Shack: The song was written by Rivers Cuomo and produced by Rick Rubin .,1
"4 Minutes: It was written by Madonna, Timbaland, Justin Timberlake, and Timothy Mosley, with production handled by the latter two.",1
"4 Minutes: It is a mid-tempo song with a ""funky"" bassline and a ""futuristic"" sound.",1
"Ike 's Wee Wee: It originally aired on Comedy Central in the United States on April 16, 1998.",1
"Ike 's Wee Wee: In the episode, the boys are forced to take a field trip to the local zoo, where they discover that the animals are being mistreated.",1
"Ike 's Wee Wee: They decide to take action and free the animals, but their plan backfires when the animals escape and begin to terrorize the town.",1
"Ike 's Wee Wee: The episode was written and directed by series co-creator Trey Parker , and was based on a real-life incident that occurred at the San Francisco Zoo in 1996.",1
"She of Little Faith: It originally aired on the Fox network in the United States on November 11, 2001.",1
"She of Little Faith: In the episode, Homer is chosen to be the new leader of the Springfield Nuclear Power Plant, but he is not a good leader.",1
She of Little Faith: He is not a good leader because he is not a good leader.,0
She of Little Faith: He is not a good leader because he is not a good leader.,0
Hurricane Otto ( 2010 ): The storm was the first hurricane to make landfall in Costa Rica since Hurricane Cesar-Douglas in 1996.,1
Hurricane Otto ( 2010 ): This is a Wikipedia passage about Hurricane Otto ( 2010 ).,0
Hurricane Otto ( 2010 ): Hurricane Otto produced days of torrential rain over much of the northeastern Caribbean in October 2010 .,0
"Justice League ( Smallville ): The group is composed of Clark Kent , Lex Luthor , Chloe Sullivan , Oliver Queen , Lois Lane , and Jimmy Olsen .",1
"Justice League ( Smallville ): The Justice League is a group of superheroes on the television series Smallville , who were adapted for television by Alfred Gough and Miles Millar .",0
"Justice League ( Smallville ): The group is composed of Clark Kent , Lex Luthor , Chloe Sullivan , Oliver Queen , Lois Lane , and Jimmy Olsen .",1
Hurricane Roslyn ( 1986 ): Roslyn was the first hurricane to make landfall in Mexico since Hurricane Joan in 1988 .,1
Hurricane Roslyn ( 1986 ): Roslyn was the strongest hurricane in the 1986 Pacific hurricane season .,0
"HMS St Vincent ( 1908 ): She was named after Admiral John Jervis, 1st Earl of St Vincent, who was a successful naval commander during the American War of Independence .",0
"HMS St Vincent ( 1908 ): The St Vincent class was designed by Eustace Tennyson d'Eyncourt , the Chief Constructor of the Royal Navy, and was based on the earlier Lord Nelson class.",1
"The Sponge Who Could Fly: It originally aired on Nickelodeon in the United States on March 11, 2002.",1
The Sponge Who Could Fly: The episode was written by Aaron Springer and Paul Tibbitt and directed by Springer.,1
The Sponge Who Could Fly: The episode begins with SpongeBob and Patrick watching a movie on TV.,0
The Sponge Who Could Fly: The movie is about a sponge who can fly.,0
"Harder to Breathe: It was released on May 17, 2004 as the lead single from their debut album, Songs About Jane (2002).",1
"Harder to Breathe: It was also a success in other countries, reaching the top 10 in Australia, Canada, and the United Kingdom.",1
Nilsson Sings Newman: It was released in 1970 on RCA Records .,0
Nilsson Sings Newman: Nilsson Sings Newman was the first of three albums Nilsson recorded for RCA Records .,1
Nilsson Sings Newman: Nilsson Sings Newman was released in 1970.,0
"National War Memorial ( South Australia ): The memorial was designed by architects Woods, Bagot and Mitchell and was unveiled on 11 November 1930 by the Governor of South Australia, Sir Archibald Weigall.",1
"Vernon Sturdee: Sturdee was born in Melbourne , Australia , the son of Sir Henry Sturdee , a former Chief Justice of Victoria .",1
"Vernon Sturdee: He was educated at Geelong Grammar School and the Royal Military College , Duntroon .",1
"Vernon Sturdee: Sturdee served in the First World War , and was wounded at Gallipoli .",0
Hurricane Bridget ( 1971 ): The storm was the first hurricane to make landfall in Mexico since Hurricane Beulah in 1967.,1
Hurricane Bridget ( 1971 ): The storm was the first hurricane to make landfall in Mexico since Hurricane Beulah in 1967.,1
Hurricane Bridget ( 1971 ): The storm was the first hurricane to make landfall in Mexico since Hurricane Beulah in 1967.,1
Hurricane Bridget ( 1971 ): The storm was the first hurricane to make landfall in Mexico since Hurricane Beulah in 1967.,1
Prepatellar bursitis: The prepatellar bursa is a fluid-filled sac that lies between the skin and the overlying tendon of the quadriceps muscle.,0
Prepatellar bursitis: The bursa is located just below the kneecap and is covered by a thin layer of skin.,0
Prepatellar bursitis: The bursa is a normal structure that allows the tendon to glide smoothly over the bone.,0
Prepatellar bursitis: Prepatellar bursitis is a common cause of knee pain.,0
"William Bostock: Born in Melbourne , Victoria , Bostock was educated at Geelong Grammar School and the University of Melbourne .",1
William Bostock: He joined the Royal Australian Air Force in 1915 and served in the First World War as a pilot and flight commander.,1
William Bostock: He was awarded the Distinguished Service Order ( DSO ) for his actions in the Battle of Amiens .,0
The Hitchhiker 's Guide to the Galaxy ( radio series ): It was originally broadcast on BBC Radio 4 between 1978 and 1980 in four series of six episodes each.,1
"The Hitchhiker 's Guide to the Galaxy ( radio series ): The first series was broadcast in 1978, the second in 1979, the third in 1980 and the fourth in 1981.",1
"Lawrence Wetherby: Lawrence Winchester Wetherby (January 2, 1908 – March 27, 1994) was an American politician who served as lieutenant governor and governor of Kentucky.",0
"Lawrence Wetherby: Wetherby was born in Louisville, Kentucky.",1
Lawrence Wetherby: He attended the University of Kentucky and the University of Louisville.,1
Lawrence Wetherby: He was a member of the Kentucky House of Representatives from 1936 to 1940.,1
National Register of Historic Places: A property listed in the National Register is eligible for federal grants to support preservation efforts and is automatically listed on the State Register of Historic Places in most states.,0
"National Register of Historic Places: The National Register of Historic Places ( NRHP ) is the United States federal government 's official list of districts , sites , buildings , structures , and objects deemed worthy of preservation .",0
National Register of Historic Places: A property listed in the National Register is eligible for federal grants to support preservation efforts and is automatically listed on the State Register of Historic Places in most states.,0
National Register of Historic Places: The National Register was created by the National Historic Preservation Act of 1966.,0
Margaret Chin: She is a Democrat .,0
Margaret Chin: She was first elected in 2009 .,0
Margaret Chin: She is the first Asian American woman to represent Chinatown in the New York City Council .,0
Margaret Chin: Margaret Chin was born in Hong Kong .,0
"Wehha of East Anglia: The Anglo-Saxon Chronicle records that in 547 Wehha was baptised by the missionary Felix of Burgundy , and that he was the first king of the East Angles to be baptised .",0
"Wehha of East Anglia: The Chronicle also records that in 549 Wehha was killed by his own people , who were pagans , and that his son Rædwald succeeded him .",0
"Pat Seerey: He played in Major League Baseball as a catcher for the Boston Red Sox , Chicago Cubs , and New York Yankees .",1
"Pat Seerey: Seerey was born in 1923 in St.Louis , Missouri .",1
Pat Seerey: He attended St.Louis University High School and played college baseball at St.Louis University .,1
Pat Seerey: He was signed by the Boston Red Sox in 1942 .,1
"Trinity ( nuclear test ): The test was conducted in the Jornada del Muerto desert of New Mexico , and codenamed Trinity because it was the third test of an atomic device by the Manhattan Project.",1
Trinity ( nuclear test ): The Trinity test was the first detonation of a nuclear weapon anywhere.,0
"History of Sheffield: The earliest evidence of human activity in the Sheffield area was found at Creswell Crags , where flint tools dating from the last Ice Age were discovered.",0
History of Sheffield: The Romans built a fort on the site of Sheffield Castle in the 1st century AD.,0
"British people: British nationality law governs modern British citizenship and nationality , which can be acquired, for example, by descent from British nationals .",0
British people: A person naturalised in the United Kingdom becomes a British citizen .,0
British people: The United Kingdom is a sovereign state located off the north-western coast of continental Europe.,0
British people: It is a constitutional monarchy with a parliamentary system of governance.,0
Bill Mosienko: He was the first player to score three goals in a span of 21 seconds in an NHL game.,0
"Bill Mosienko: Mosienko was born in Winnipeg , Manitoba , Canada .",0
Bill Mosienko: He was the son of Ukrainian immigrants.,0
Bill Mosienko: He was a member of the Ukrainian Labour Temple and was a member of the Ukrainian Labour Temple Hockey Club.,0
"Stay Trippy: The album features guest appearances from Wiz Khalifa, Lil Wayne, 2 Chainz, Trey Songz, Ty Dolla Sign, Chris Brown, Future, and more.",1
"Stay Trippy: The album was supported by the singles ""Bandz a Make Her Dance"", ""One of Those Nights"", ""Show Out"", ""Bounce It"", and ""Low"".",1
"Stay Trippy: The album debuted at number 12 on the US Billboard 200, selling 29,000 copies in",1
"Hel ( being ): The name Hel is cognate with the Old English word helle , which means ""covered"" or ""hidden"" .",1
"Hel ( being ): The name Hel is cognate with the Old English word helle , which means ""covered"" or ""hidden"" .",1
"Tommy ( album ): It was the first rock opera , a rock album with an overarching storyline .",0
Tommy ( album ): It was the band's first album to be certified gold in the US .,1
Tommy ( album ): The album was reissued in 1996 with a bonus disc of unreleased material .,0
Washington Park Court District: The neighborhood is part of Chicago's Grand Boulevard community area.,0
Washington Park Court District: The Washington Park Court District is a predominantly African-American neighborhood.,0
"Washington Park Court District: The neighborhood is named after the Washington Park, which is located in the center of the neighborhood.",0
"Banker horse: It is a hardy breed, able to survive on the islands' sparse vegetation.",0
"Banker horse: The Banker horse is a rare breed, with only about 100 individuals remaining.",1
"California condor: It is the only member of the genus Gymnogyps , which is part of the family Cathartidae .",0
"California condor: The California condor is a scavenger , feeding on carrion and, to a lesser extent, on small mammals and fish .",0
"California condor: It is a soaring bird, and it is the only North American bird that can fly at altitudes greater than 4,600 m (15,000 ft).",0
California condor: The California condor is a federally listed endangered species .,0
Tai Streets: He was drafted by the New York Jets in the second round of the 1999 NFL Draft .,1
Tai Streets: He played college football at the University of Texas .,1
"Tai Streets: Streets also played for the New England Patriots , New Orleans Saints , and the Houston Texans .",1
"Tai Streets: Tai Streets was born in Houston, Texas .",1
"U: The highway is a major route through the Navajo Nation , serving the towns of Gallup , New Mexico , and Bluff , Utah .",0
"Johnny Evers: He played in Major League Baseball (MLB) for the Chicago Cubs , New York Giants , and Boston Braves .",1
"Johnny Evers: He was a member of the Cubs' ""Tinker to Evers to Chance"" infield, which won the 1908 World Series .",0
Johnny Evers: Evers was elected to the Baseball Hall of Fame in 1946 .,0
"Johnny Evers: Evers was born in Chicago , Illinois , and attended St.Ignatius College Prep .",1
"Major League Soccer: MLS constitutes one of the major professional sports leagues of the United States and Canada .
The league comprises 24 teams – 21 in the U.S.and 3 in Canada – with the 2017 season being the 22nd since its establishment.",1
Major League Soccer: The league is under the auspices of the U.S.Soccer Federation and the Canadian Soccer Association .,0
Major League Soccer: The MLS was founded as a joint venture between the American and Canadian soccer federations in 1993.,0
Willamette University College of Law: The school is accredited by the American Bar Association and is a member of the Association of American Law Schools.,0
Willamette University College of Law: The school was founded in 1883 as the Willamette University Law Department.,0
Willamette University College of Law: It was the first law school in the Pacific Northwest and the only law school in Oregon until 1915.,1
Grammy Award for Best Hawaiian Music Album: The Grammy Award for Best Hawaiian Music Album was an honor presented to recording artists from 2005 to 2011 for quality Hawaiian music albums.,0
Grammy Award for Best Hawaiian Music Album: The award was discontinued in 2012.,1
Grammy Award for Best Hawaiian Music Album: The award was first presented to the Hawaiian music album Ka Leo O Ke Kai by Keola Beamer at the 47th Grammy Awards in 2005.,1
Lex Luthor ( Smallville ): He is portrayed by Michael Rosenbaum.,0
Lex Luthor ( Smallville ): Lex Luthor is a fictional character from the television series Smallville .,0
Lex Luthor ( Smallville ): He is portrayed by Michael Rosenbaum.,0
"Lex Luthor ( Smallville ): Lex Luthor is the son of Lionel Luthor and his wife, Lena Luthor.",1
The Legend of Korra: It was created by Bryan Konietzko and Michael Dante DiMartino as a sequel to their series Avatar: The Last Airbender.,0
"The Legend of Korra: The series is set in a fictional universe in which some people are able to manipulate, or ""bend"", the classical elements of Earth, Water, Fire, and Air.",0
"The Legend of Korra: Only one person, the ""Avatar"", can bend all four elements, and is responsible for maintaining balance in the world.",0
"The Legend of Korra: The series follows the adventures of the successor to the Avatar, Aang, an airbender who can manipulate the classical elements, and his friends.",0
Grey Cup: The game is played between the winners of the CFL 's East and West Divisions.,0
"Grey Cup: The game is played on the first Sunday in November, and is the culmination of the CFL 's season.",1
"Grey Cup: The game is played at a neutral site, and is usually held in a city that has not hosted the game in the past.",1
"Grey Cup: The game is the oldest professional football championship game in North America, and is the oldest major North American sports championship game played by a single team.",1
Performance Review: It was written by Mindy Kaling and directed by Ken Kwapis .,1
"Performance Review: It originally aired on NBC on November 15, 2005 .",0
"Performance Review: The episode was viewed by 7.2 million people, according to Nielsen Media Research .",1
"Performance Review: The episode is a parody of the annual performance review, a common practice in many companies.",0
"2012 Scottish Cup Final: It was played on 19 May 2012 at Hampden Park in Glasgow, and was contested by Celtic and Hearts .",1
"2012 Scottish Cup Final: Celtic won the match 3–0, with goals from Gary Hooper, Victor Wanyama and Anthony Stokes.",1
2012 Scottish Cup Final: This is a Wikipedia passage about 2012 Scottish League Cup Final.,0
2012 Scottish Cup Final: The 2012 Scottish League Cup Final was the 67th final of the Scottish League Cup .,1
Bombardment of Papeete: The attack was in response to the French declaration of war on Germany.,0
Bombardment of Papeete: The German ships were the cruiser SMS Emden and the auxiliary cruiser SMS Komet.,0
Bombardment of Papeete: The French ships were the cruiser Émile-Roux and the destroyer Mousquet.,1
Franklin Peale: He was the son of artist Rembrandt Peale and the brother of artist Titian Ramsay Peale .,1
"Franklin Peale: Franklin Peale was born in Philadelphia , Pennsylvania , the son of artist Rembrandt Peale and his wife, the former Margaretta Sewall .",1
Franklin Peale: He was the brother of artist Titian Ramsay Peale and the nephew of artist James Peale .,0
Franklin Peale: Peale was educated at the University of Pennsylvania .,0
Robert Key ( cricketer ): He was a right-handed batsman and a right-arm medium-fast bowler .,0
Robert Key ( cricketer ): He played for Somerset County Cricket Club between 1999 and 2011 .,1
Robert Key ( cricketer ): Key made his first-class debut for Somerset in 1999 .,1
Arthur W: He was the first naval officer to be promoted to the five-star rank of Fleet Admiral .,1
Arthur W: Radford was born in 1896 in New York City .,1
"Iron Man 2: The film was directed by Jon Favreau, with a screenplay by Justin Theroux and Favreau, from a story by Art Marcum and Matt Holloway.",1
"Iron Man 2: The film stars Robert Downey Jr. as Tony Stark / Iron Man, alongside Gwyneth Paltrow , Don Cheadle , Scarlett Johansson , Sam Rockwell , Mickey Rourke , Samuel L. Jackson , and Clark Gregg .",0
"Iron Man 2: In Iron Man 2 , Tony Stark must contend with both his declining health and an enemy who challenges him for control of his company.",0
1884 Atlantic hurricane season: These dates conventionally delimit the period of each year when most tropical cyclones form in the Atlantic basin.,1
"1884 Atlantic hurricane season: The season's activity was below average, with only two tropical storms and one hurricane.",1
"Anna of East Anglia: He was the son of Rædwald , king of East Anglia , and his wife , Hereswitha .",1
"Anna of East Anglia: He was the brother of Eorpwald , king of East Anglia , and of Æthelberht , king of Kent .",1
"Anna of East Anglia: He was the father of Ecgberht , king of Northumbria .",1
"Anna of East Anglia: Anna was the son of Rædwald , king of East Anglia , and his wife , Hereswitha .",1
"Lauren Jackson: She is a two-time Olympic gold medalist , a two-time WNBA champion , and a four-time WNBA All-Star .",1
Lauren Jackson: She is also the only player in WNBA history to win the WNBA Finals MVP award while playing for a losing team .,1
"Lauren Jackson: Lauren Jackson was born in Canberra , Australia .",1
"Harry Potter and the Prisoner of Azkaban: The book follows Harry Potter , a wizard, in his third year at Hogwarts School of Witchcraft and Wizardry as he is informed that a convicted murderer, Sirius Black, has escaped from the wizard prison, Azkaban , and is seeking revenge on Harry's parents, who were killed by the escaped prisoner.",0
Harry Potter and the Prisoner of Azkaban: The book was published on 8 July 1999 in the United Kingdom by Bloomsbury and in the United States by Scholastic .,0
"Death Has a Shadow: It originally aired on January 31, 1999 on Fox .",0
"Death Has a Shadow: The episode was written by Seth MacFarlane , Mike Barker , and Matt Weitzman , and directed by Pete Michels .",1
Death Has a Shadow: The episode was nominated for an Emmy Award for Outstanding Animated Program (for Programming Less Than One Hour).,1
Death Has a Shadow: The episode begins with Peter Griffin (Seth MacFarlane) and his family watching the news about the death of Princess Diana .,1
Nighthawk ( roller coaster ): The ride was relocated to Carowinds in 2011.,1
Nighthawk ( roller coaster ): The ride is a flying roller coaster with a 120-foot (37 m) tall lift hill and a 100-foot (30 m) tall drop.,1
Nighthawk ( roller coaster ): The ride features a 180-degree turn and a 180-degree inversion.,0
"Vlastimil Koubek: Vlastimil Koubek was born in Prague , Czechoslovakia , in 1927.",1
"Vlastimil Koubek: He studied architecture at the Czech Technical University in Prague , graduating in 1951.",1
"Vlastimil Koubek: He then worked for the Czech Ministry of Construction , where he was involved in the design of the Prague Metro .",1
"Vlastimil Koubek: In 1968 , Koubek emigrated to the United States , where he worked for the architectural firm of I.M. Pei & Associates .",1
"Battle of Zadar: The battle was the first major engagement between the JNA and the ZNG, and the first major engagement between the JNA and the Croatian Serbs.",0
Battle of Zadar: The battle was the first major engagement between the JNA and the Croatian Serbs.,0
Battle of Zadar: The battle was the first major engagement between the JNA and the Croatian Serbs.,0
The Adventures of Tintin: The series was one of the most popular European comics of the 20th century.,0
"The Adventures of Tintin: The Adventures of Tintin (French: Les Aventures de Tintin) is a series of 24 comic albums created by Belgian cartoonist Georges Remi, who wrote under the pen name Hergé.",0
The Adventures of Tintin: The series was one of the most popular European comics of the 20th century.,0
The Adventures of Tintin: The Adventures of Tintin (French: Les Aventures de Tintin) is a series of 24 comic albums created by Belgian cartoonist,0
"2001 FA Charity Shield: The match was played on 11 August 2001 at Old Trafford in Manchester, and was contested by Manchester United and Arsenal .",1
"2001 FA Charity Shield: Manchester United won the match 1–0, with a goal from Dwight Yorke .",1
"Double burden: The term is used to describe the situation of women in particular, who are often responsible for both paid and unpaid work.",0
"Ely and Littleport riots of 1816: The riots were a protest against the Corn Laws , which had been introduced in 1815 to protect the price of corn.",1
Reckoning ( Smallville ): It was written by Kelly Souders and Brian Peterson and directed by James Marshall .,1
"Gerald Ratner Athletics Center: The Gerald Ratner Athletics Center is a $ 51 million athletics facility within the University of Chicago campus in the Hyde Park community area on the South Side of Chicago , Illinois in the United States .",0
Rhodes piano: The Rhodes piano is a keyboard instrument that produces sound when its keys are pressed.,0
"Rhodes piano: The sound is produced by hammers hitting strings, which are then amplified by pickups and sent to a loudspeaker.",0
"Exercise Vigilant Eagle: The exercises are held annually in the Arctic region.
The first exercise was held in 2005.
label： 0
text: ""2005""

The exercises are held in the Arctic region, and are designed to improve the ability of the three nations to work together in the event of a crisis.",0
Exercise Vigilant Eagle: The exercises are also designed to improve the ability of the three nations to respond to a crisis in the Arctic region.,0
"Exercise Vigilant Eagle: The exercises are held in the Arctic region, and are designed to improve the ability of the three nations to work together in the event of a crisis.",0
Aldwych tube station: It was renamed Aldwych in 1915.,0
Aldwych tube station: The station was closed in 1994 and is now used as a film location.,0
"Okehampton Castle: It is located on the site of a Roman fort, and is one of the few Norman castles in Devon.",0
"Okehampton Castle: It was built on the site of a Roman fort, and was one of the few Norman castles in Devon.",0
Too Much ( Spice Girls song ): The song was written by the group members and produced by Eliot Kennedy and Paul Wilson .,1
"Too Much ( Spice Girls song ): The song was a commercial success, reaching number 10 on the UK Singles Chart and number 11 on the US Billboard Hot 100 .",1
"Too Much ( Spice Girls song ): The song was also a success in other countries, reaching the top 10 in Australia, Ireland, New Zealand, and the Netherlands.",1
"Al Jean: Jean was born in New York City , New York , the son of Alfred Ernest Jean Jr. and Marilyn Jean .",1
Al Jean: He graduated from the University of Michigan in 1983 with a degree in English .,1
1981 European Cup Final: The match was refereed by the Belgian official Eric Jennings.,1
"1981 European Cup Final: The match was the first European Cup final to be played in France, and the first to be played outside the United Kingdom.
It was also the first European Cup final to be played on a Sunday.",1
"Moaning Lisa: The episode was written by Al Jean and Mike Reiss , and directed by Rich Moore .",1
The Man with Two Brians: The episode was written by Andrew Goldberg and directed by Greg Colton.,1
"Material Girl: It was released on November 21, 1984, by Sire Records as the album's third single.",1
"Material Girl: The song was written and produced by Madonna and Stephen Bray, and was inspired by Madonna's fascination with Marilyn Monroe.",1
Material Girl: The lyrics describe a girl who is materialistic and obsessed with fashion.,0
"Simon Bolivar Buckner: Buckner was born in Frankfort , Kentucky , the son of a prominent politician and jurist.",1
Simon Bolivar Buckner: He graduated from West Point in 1845 and served in the Mexican – American War .,1
Simon Bolivar Buckner: Buckner was a colonel in the Confederate Army during the Civil War .,1
"William Henry Sheppard: He was born in 1865 in New York City , the son of a slave.
label：0
text: ""New York City""

He was educated at the University of Michigan and Princeton Theological Seminary .",1
William Henry Sheppard: He was ordained in 1891 and served as a missionary in Liberia from 1892 to 1900.,1
William Henry Sheppard: He was the first African American to be ordained by the Presbyterian Church.,1
"Joseph Scelsi Intermodal Transportation Center: The facility is named after Joseph Scelsi, a former BRTA board member and longtime advocate for public transportation in the Berkshires.",1
Battle of Labuan: The battle was part of the Borneo campaign of the Pacific War.,0
Battle of Labuan: The battle was fought between the 9th Australian Division and the 2nd Independent Mixed Brigade of the Imperial Japanese Army.,1
"Smoke Gets in Your Eyes ( Mad Men ): It originally aired on July 19, 2007 on the cable network AMC in the United States.",0
Smoke Gets in Your Eyes ( Mad Men ): The episode was written by series creator Matthew Weiner and directed by series executive producer Alan Taylor.,0
"Smoke Gets in Your Eyes ( Mad Men ): It introduces the main characters of the series, including Don Draper ( Jon Hamm ), Roger Sterling ( John Slattery ), Peggy Olson ( Elisabeth Moss ), and Pete Campbell ( Vincent Kartheiser ).",0
"Smoke Gets in Your Eyes ( Mad Men ): The episode also introduces the main setting of the series, the fictional Sterling Cooper advertising agency, and the main plot of the series, which is the story",0
Bonfire ( horse ): He was the 1998 World Champion and the 2000 Olympic Champion .,1
Bonfire ( horse ): He was also the 1999 European Champion .,1
"Bonfire ( horse ): Bonfire

## Biography

Bonfire was born in 1983 in the Netherlands .",0
Bonfire ( horse ): He was bred by the Van Grunsven family and was trained by Anky van Grunsven .,0
"Harvey Milk: Milk was born in Woodmere , New York , and grew up in nearby Hewlett .",1
"Harvey Milk: He attended New York University , where he was a member of the Alpha Epsilon Pi fraternity .",1
Harvey Milk: He then attended New York State College for Teachers (now the State University of New York at New Paltz ) and received a Bachelor of Arts degree in 1951.,1
"Harvey Milk: He then attended the University of California, Berkeley , where he received a Master of Arts degree in 1953.",1
"O heilges Geist- und Wasserbad , BWV 165: The cantata is a chorale cantata in five movements.",1
Jacob deGrom: He previously played for the Texas Rangers and Miami Marlins .,1
Jacob deGrom: He made his MLB debut in 2014 and was traded to the Marlins in 2017 .,1
Jacob deGrom: He was traded to the Mets in 2018 .,1
1984 Pacific typhoon season: These dates conventionally delimit the period of each year when most tropical cyclones form in the northwestern Pacific Ocean.,0
"1984 Pacific typhoon season: Within the northwestern Pacific Ocean, there are two separate agencies that assign names to tropical cyclones which form in the northwestern Pacific Ocean.",0
History of timekeeping devices: The earliest timekeeping devices were the sundial and the water clock .,0
History of timekeeping devices: The sundial is a device that measures time by the position of the sun .,0
History of timekeeping devices: The water clock is a device that measures time by the flow of water .,0
"Action of 28 January 1945: The British cruisers were part of the Home Fleet's 1st Cruiser Squadron, and the German destroyers were part of the 1st Destroyer Flotilla.",1
"Action of 28 January 1945: The British cruisers were able to drive off the German destroyers, but the German destroyers were able to escape.",0
"Action of 28 January 1945: The British cruisers were not damaged, but the German destroyers were damaged.",1
College Republicans: The organization was founded in 1938 by a group of students at the University of Michigan .,1
"College Republicans: The organization is headquartered in Washington, D.C.
and is led by Chairman Matt Whitlock.",1
Green marketing: Green marketing is the marketing of products that are presumed to be environmentally preferable to others.,0
"Mileena: She is the clone of Princess Kitana of Outworld, created by the evil sorcerer Shang Tsung.",0
"Mileena: She is a playable character in Mortal Kombat II, Mortal Kombat 3, Mortal Kombat 4, Mortal Kombat: Deadly Alliance, Mortal Kombat: Deception, Mortal Kombat: Armageddon, Mortal Kombat vs. DC Universe, Mortal Kombat (2011), and Mortal K",0
Evil Queen ( Disney ): She is the main antagonist of the film and the main antagonist of the 1987 film Snow White: A Tale of Terror .,0
Evil Queen ( Disney ): She is also the main antagonist of the 2001 film Snow White: A Deadly Summer .,1
"1909 Velasco hurricane: The storm was first observed on July 12, 1909, as a tropical depression in the Gulf of Mexico.
label：0
text: ""July 12
the Gulf of Mexico""

The depression strengthened into a tropical storm on July 13, and a hurricane on July 14.",1
"Khan Noonien Singh: He is a genetically engineered superhuman who is the main antagonist in the original Star Trek episode "" Space Seed "" and the film Star Trek II: The Wrath of Khan .",0
"Khan Noonien Singh: Khan Noonien Singh is a genetically engineered superhuman who is the main antagonist in the original Star Trek episode "" Space Seed "" and the film Star Trek II: The Wrath of Khan .",0
