statement,label
"Gyles v Wilcox: The court held that the defendant's use of the extracts was a fair abridgement of the plaintiff's work, and therefore did not constitute copyright infringement.",0
"Gyles v Wilcox: This decision established the principle of fair abridgement, which would later be developed into the concept of fair use.",0
"Battle of North Walsham: The battle took place during the Peasants' Revolt , a widespread uprising against the oppressive feudal system and high taxes imposed by the ruling class .",0
"Battle of North Walsham: The peasants of North Walsham , led by a local priest named John Ball , had been gathering in large numbers to protest against the high taxes and the oppressive feudal system that had been imposed upon them by the wealthy landowners and the Church .",0
"Thomas Dudley: He was born in the village of Northampton, England, and was educated at the local grammar school .",0
"Thomas Dudley: Dudley emigrated to Massachusetts in 1630, where he became a prominent figure in the colony's government .",0
"Atmosphere of Jupiter: It is a massive layer of gases surrounding the planet, primarily composed of hydrogen and helium.",0
"Atmosphere of Jupiter: The atmosphere is divided into several distinct layers, each with its own unique characteristics and features.",0
"Atmosphere of Jupiter: This layer is composed of hydrogen and helium, as well as other trace gases such as methane, ammonia, and water.",0
"Clocks ( song ): It was written by the band's lead vocalist Chris Martin and guitarist Jonny Buckland, and was released in 2002 as part of the band's second studio album, A Rush of Blood to the Head .",0
Beauty Pageant ( Parks and Recreation ): The episode was written by series creators Greg Daniels and Michael Schur and directed by executive producer Tristram Shapeero .,1
"Beauty Pageant ( Parks and Recreation ): In "" Beauty Pageant "", the Parks and Recreation department of Pawnee, Indiana hosts a beauty pageant for young girls, which becomes a disaster when the contestants' stage mother's get out of control .",1
"Patrick Star: He is voiced by Bill Fagerbakke and first appeared on television in the series' pilot episode ""Help Wanted"" on May 1, 1999.",0
Patrick Star: Patrick Star is a dimwitted yet lovable starfish who lives under a rock near SpongeBob's pineapple house in Bikini Bottom.,0
Patrick Star: He is SpongeBob's best friend and is known for his lazy and gluttonous personality.,0
"Embankment tube station: The station is located on the Northern line and the Bakerloo line , and is one of the busiest stations on the London Underground network .",0
"Embankment tube station: The station is situated on the Victoria Embankment , a major road that runs along the River Thames .",0
"Back to the Shack: The song is a power pop ballad that features Cuomo's signature geeky, emotive vocals and a catchy, guitar-driven melody .",0
"Back to the Shack: The lyrics of the song are introspective and nostalgic, with Cuomo reflecting on past relationships and lost innocence .",0
"4 Minutes: The song was released as the lead single from the album on March 17, 2008, by Warner Bros.
Records .",0
"4 Minutes: It was written and produced by Madonna, Timbaland, and Justin Timberlake .",0
4 Minutes: The song is an uptempo dance track with elements of pop and R&B .,0
4 Minutes: The lyrics speak of the urgency of living life to the fullest and making the most of the time we have .,0
Ike 's Wee Wee: Ike is embarrassed by his condition and tries to keep it a secret from his friends and family .,0
"She of Little Faith: It originally aired on November 9, 2001, and was written by Mark Kirkland and directed by Mike B.Anderson .",1
"She of Little Faith: The episode begins with Homer and Marge attending a church service, where Homer is disappointed to find that the sermon is not about football .",1
"Hurricane Otto ( 2010 ): The storm caused significant damage and flooding in Honduras, Nicaragua, and Guatemala, with at least 30 people reported dead and thousands more displaced.",1
"Hurricane Otto ( 2010 ): The storm also affected parts of El Salvador, Belize, and Mexico, with heavy rain and flash flooding reported in these areas as well.",1
"Hurricane Otto ( 2010 ): The storm formed in the Caribbean Sea on October 22, and quickly strengthened into a hurricane as it moved westward.",1
"Justice League ( Smallville ): The Justice League was made up of several characters from the DC Comics universe, including:
* Clark Kent / Superman ( Tom Welling )
* Oliver Queen / Green Arrow ( Justin Hartley )
* Dinah Lance / Black Canary ( Alaina Huffman )
* Carter Hall / Hawkman ( Michael Shanks )",0
"HMS St Vincent ( 1908 ): The ship was laid down on 28 February 1908 at the Portsmouth Royal Dockyard, and was launched on 14 February 1910.",1
"HMS St Vincent ( 1908 ): She was commissioned on 4 August 1911, and served as the flagship of the Atlantic Fleet until 1914.",1
"HMS St Vincent ( 1908 ): HMS St Vincent was 550 feet (168 meters) long, with a beam of 85 feet (26 meters) and a draught of 29 feet (8.8 meters).",1
The Sponge Who Could Fly: The episode follows the story of SpongeBob's dream to fly and his discovery of a magical sponge that allows him to do so.,0
"The Sponge Who Could Fly: However, things take a turn when SpongeBob becomes addicted to the feeling of flying and neglects his responsibilities and relationships with his friends.",0
The Sponge Who Could Fly: The episode is known for its surreal and imaginative storytelling and has become a fan favorite among viewers of the show.,0
"Harder to Breathe: It was released in 2002 as the lead single from their debut album, Songs About Jane .",0
"Harder to Breathe: The song was written by the band's lead vocalist Adam Levine and guitarist James Valentine, and produced by Matt Flynn and Benny Blanco .",1
"Nilsson Sings Newman: It was released in 1970 and features Nilsson's interpretations of Newman's songs, including ""I Think It's Going to Rain Today,"" ""Living Without You,"" and ""You've Got a Friend in Me.""",1
"Nilsson Sings Newman: Newman played piano on the album, and also contributed backing vocals.",0
National War Memorial ( South Australia ): The memorial is a significant landmark in Adelaide and is a place of remembrance and reflection for those who served in the First World War .,0
Vernon Sturdee: 1.Name: Vernon Ashton Hobart Sturdee,0
Vernon Sturdee: 2.Dates: 16 April 1890 - 25 May 1966,0
Vernon Sturdee: 3.Title: Lieutenant General,0
"Vernon Sturdee: 4.Honors: KBE, CB, DSO",0
"Hurricane Bridget ( 1971 ): According to reports, the hurricane caused over 200 deaths and left thousands of people homeless.",1
"Hurricane Bridget ( 1971 ): The storm surge caused significant flooding in the city, with waters reaching as high as 10 feet (3 meters) in some areas.",1
Prepatellar bursitis: It is a common condition that can cause pain and swelling in the knee joint.,0
Prepatellar bursitis: The prepatellar bursa is a fluid-filled sac that cushions the knee joint and reduces friction between the skin and the underlying bone.,0
"Prepatellar bursitis: When the bursa becomes inflamed, it can cause pain, swelling, and warmth in the knee area.",0
"Prepatellar bursitis: Prepatellar bursitis can be caused by a variety of factors, including:
* Overuse or repetitive motion of the knee joint",0
William Bostock: 1.William Bostock (5 February 1892 – 28 April 1968),0
William Bostock: 3.CB (Companion of the Order of the Bath),0
William Bostock: 4.DSO (Distinguished Service Order),0
The Hitchhiker 's Guide to the Galaxy ( radio series ): The series was first broadcast on BBC Radio 4 in 2005 and ran for five series until 2010 .,1
The Hitchhiker 's Guide to the Galaxy ( radio series ): The series follows the misadventures of these characters as they travel through space and time .,0
"Lawrence Wetherby: Lawrence Wetherby was born on January 2, 1908, in Bowling Green, Kentucky, to William H. and Lula Wetherby.",1
National Register of Historic Places: It is maintained by the National Park Service ( NPS ) and is considered the official list of the country's historic places worthy of preservation .,0
"National Register of Historic Places: The NRHP is a tool for identifying and protecting historic properties that are significant in American history, architecture, engineering, or culture .",0
"National Register of Historic Places: To be listed on the NRHP, a property must meet certain criteria, including being at least 50 years old and possessing historical, architectural, or cultural significance .",0
Margaret Chin: Here is the information from the Wikipedia passage about Margaret Chin:,0
Margaret Chin: * Name: Margaret Chin,0
Margaret Chin: * Position: Council member for the 1st District of the New York City Council,0
Doolittle ( album ): Doolittle is considered one of the band's best works and is often cited as one of the key albums of the alternative rock movement of the 1980s .,0
"Doolittle ( album ): The album features a mix of surf rock , punk , and folk influences , with frontman Black Francis ' distinctive vocal style and lyrics that often focus on themes of love , death , and the supernatural .",0
"Wehha of East Anglia: His name is only known from a single source , the Anglo-Saxon Chronicle , which mentions him in connection with the arrival of St.Felix in East Anglia .",0
"Wehha of East Anglia: According to the Chronicle , Wehha was the father of the king who granted land to St.Felix and his companions , who were sent to evangelize the East Angles .",0
"Wehha of East Anglia: The historicity of Wehha is uncertain , and some scholars have questioned whether he actually existed .",0
"Wehha of East Anglia: The Chronicle is the only source that mentions him , and it is possible that he was a legendary figure created to provide a local ancest",0
Pat Seerey: Here is the list of information about Pat Seerey that can be found in the Wikipedia passage:,0
Pat Seerey: 1.Name: James Patrick Seerey,0
"Pat Seerey: 2.Birth date: March 17, 1923",0
"Pat Seerey: 3.Death date: April 28, 1986",0
"Trinity ( nuclear test ): The test was the culmination of a long series of experiments and tests , and it marked the first time a nuclear weapon had been detonated .",0
"Trinity ( nuclear test ): The Trinity test was a major milestone in the development of nuclear weapons , and it paved the way for the use of these weapons in World War II .",0
"Trinity ( nuclear test ): The test was conducted by a team of scientists and engineers led by J.Robert Oppenheimer , and it was witnessed by",0
"History of Sheffield: The area was originally inhabited by the Brigantes , a Celtic tribe , and later by the Anglian tribe of the Deira .",0
"History of Sheffield: In the 7th century , the area became part of the Kingdom of Northumbria , and in the 9th century , it was incorporated into the Kingdom of Yorkshire .",1
"British people: The British people are a diverse ethnic group with a wide range of ancestries , cultures , and identities .",0
"British people: The majority of British people are of European descent , with significant minority populations of South Asian , African , and Middle Eastern descent .",0
"British people: The British people have a long and complex history , with evidence of human habitation in the British Isles dating back to the Mesolithic era .",0
"British people: The islands were later inhabited by various Celtic tribes , such as the Picts and the Celts , before the Romans arrived in the 1st century AD .",0
Bill Mosienko: Here is a list of the information provided in the passage:,0
Bill Mosienko: 1.Name: William Mosienko,0
"Bill Mosienko: 2.Date of birth: November 2, 1921",0
"Bill Mosienko: 3.Date of death: July 9, 1994",0
"Stay Trippy: It was released on July 22, 2013, by Taylor Gang Records and Columbia Records.",1
"Stay Trippy: The album was supported by three singles: ""Bandz a Make Her Dance"", ""Show Out"" and ""No More Associates"".",1
"Stay Trippy: The album received generally positive reviews from music critics, who praised Juicy J's lyrical content and the album's production.",0
"Hel ( being ): She is described as a fierce and terrifying figure , with a gloomy and dark abode .",0
"Hel ( being ): Hel's realm is said to be located in Niflheim , the underworld of the Norse cosmos .",0
"Hel ( being ): It is a place of darkness and mist , where the spirits of the dead reside .",0
"Tommy ( album ): The album tells the story of a deaf, dumb, and blind boy named Tommy who becomes a pinball champion and a messianic figure .",0
"Washington Park Court District: It is bordered by Martin Luther King Jr.Drive to the north, Garfield Boulevard to the east, 51st Street to the south, and Cottage Grove Avenue to the west.",1
"Washington Park Court District: The neighborhood is known for its historic architecture, including the Washington Park Court Apartments, a National Historic Landmark.",0
"Banker horse: These horses are believed to be descended from Spanish mustangs brought to the New World in the 16th century, and have since adapted to life on the barrier islands.",0
"Banker horse: They are known for their hardiness and ability to survive in a challenging environment, with limited food and water resources.",0
"Banker horse: The Banker horse is a small to medium-sized horse, with an average height of 13-14 hands (52-56 inches or 132-142 cm) and a weight of 700-900 pounds.",1
"California condor: It is a critically endangered species that is native to the southwestern United States, particularly in California, Arizona, Utah, and Baja California, Mexico.",0
"California condor: The California condor is a member of the New World vulture family ( Cathartidae ) and is one of the largest birds in North America, with a wingspan of up to 10 feet (3 meters) and weighing up to 25 pounds (11 kilograms).",0
"California condor: The California condor is a scavenger, feeding on carrion and other dead animals.",0
"Tai Streets: Tai Streets was born on April 20, 1977, in Dallas, Texas.",1
"Tai Streets: He played college football at the University of Texas, where he was a standout wide receiver and return specialist.",1
"Tai Streets: Streets played for the Patriots for four seasons, serving as a backup wide receiver and return specialist.",1
"U: US 491 passes through the Navajo Nation and the Pueblo of Acoma , and connects the cities of Gallup , New Mexico and Crownpoint , New Mexico .",0
"U: The highway also passes through the towns of Thoreau , New Mexico and Shiprock , New Mexico .",0
Johnny Evers: He played for the Chicago Cubs ( 1904 – 1913 ) and the Boston Braves ( 1914 – 1917 ) in Major League Baseball ( MLB ) .,0
"Johnny Evers: Evers was known for his strong defensive skills and his ability to get on base , with a career on – base percentage of .390 .",1
"Papal conclave , 1769: The conclave was held at the Sistine Chapel in the Vatican and was attended by 44 cardinals .",1
"Papal conclave , 1769: The conclave was marked by a significant amount of intrigue and political maneuvering as the cardinals were divided into several factions with different candidates for the papacy .",0
"Papal conclave , 1769: The leading candidate was Cardinal Gian Francesco Albani , who was supported by the King of Spain and several other European powers .",0
"Papal conclave , 1769: However , his candidacy was opposed by Cardinal Cristoforo Migazzi , who was supported by the King of France .",0
"Major League Soccer: The league comprises 26 teams , including 23 teams in the United States and 3 in Canada .",1
Major League Soccer: MLS has grown to become one of the top soccer leagues in the world since its founding in 1993 .,0
"Major League Soccer: The league 's popularity has been fueled by the increasing popularity of soccer in the United States and Canada , as well as the success of the U.S.",0
Major League Soccer: men 's national team in international competitions .,0
Willamette University College of Law: The college was founded in 1883 and is one of the oldest law schools in the Pacific Northwest .,0
Willamette University College of Law: It is accredited by the American Bar Association (ABA) and is a member of the Association of American Law Schools (AALS) .,0
"Willamette University College of Law: The college offers a variety of programs , including a Juris Doctor (JD) program , a Master of Laws (LLM) program , and a Master of Studies in Law (MSL) program .",0
"Willamette University College of Law: The JD program is a full-time , three-year program that prepares students for the practice of law .",0
"Grammy Award for Best Hawaiian Music Album: The category was introduced in 2005 as part of the Grammy Awards, which recognizes outstanding work in the music industry.",0
"Grammy Award for Best Hawaiian Music Album: The award was given to artists who produced albums that showcased the unique sounds and styles of Hawaiian music, including traditional Hawaiian music, Hawaiian jazz, and contemporary Hawaiian music.",0
"Grammy Award for Best Hawaiian Music Album: The category was discontinued after the 2011 Grammy Awards, as the Recording Academy, the organization that presents the Grammys, decided to eliminate the category due to a lack of eligible submissions.",0
Lex Luthor ( Smallville ): He is portrayed by actor Michael Rosenbaum .,0
Lex Luthor ( Smallville ): Lex is introduced in the show's second season as a new student at Smallville High School .,1
"Lex Luthor ( Smallville ): He quickly becomes a rival and adversary to Clark Kent , who is secretly the superhero Kal-El .",0
"Lex Luthor ( Smallville ): Lex is the son of Lionel Luthor , a wealthy and powerful businessman who is involved in various illegal activities .",0
"The Legend of Korra: The series was created by Michael Dante DiMartino and Bryan Konietzko, and it served as a sequel to their previous series, Avatar: The Last Airbender .",0
"The Legend of Korra: The show followed the adventures of Korra, a young Airbender who was tasked with maintaining balance and peace in the world, and it explored themes such as spirituality, identity, and social justice .",0
"The Legend of Korra: The series was praised for its complex characters, engaging storylines, and beautiful animation, and it developed a dedicated fan base during its run .",0
"Grey Cup: The Grey Cup is one of the most prestigious sporting events in Canada , and it has a rich history dating back to 1909 .",0
"Grey Cup: The game is played annually in November , and it is broadcasted live across the country on television .",0
"Grey Cup: The Grey Cup is contested by the winners of the CFL's two divisions , the East Division and the West Division .",0
"Grey Cup: The team that wins the Grey Cup is awarded the Grey Cup trophy , which is kept by the winning team until the next year's championship game .",0
Performance Review: The episode was written by Michael Schur and directed by Paul Feig .,1
"Performance Review: In the episode, the employees of the Dunder Mifflin paper company are preparing for their annual performance reviews, and tensions are running high.",0
"Performance Review: Michael Scott (played by Steve Carell) is particularly anxious about the reviews, as he is worried about receiving a bad evaluation from his boss, Jan Levinson (played by Melora Hardin) .",0
"2012 Scottish Cup Final: The match was played on 27 May 2012 at Hampden Park in Glasgow, Scotland, and was contested by two Scottish Premier League clubs, Hearts and Hibernian.",1
"2012 Scottish Cup Final: Hearts, who were looking to win their third Scottish Cup title in four years, took the lead in the 55th minute through a header by defender Ryan McGowan.",1
"Bombardment of Papeete: The attack was carried out by the German light cruiser SMS Emden, which had been operating in the Pacific since early August 1914.",1
"Bombardment of Papeete: The Emden had been tasked with disrupting Allied shipping and commerce in the region, and had already sunk several ships and captured others.",1
"Franklin Peale: Here is a list of key points about Franklin Peale based on the given Wikipedia passage:
1.Name: Benjamin Franklin Peale (also known as Franklin Peale)
2.Birth date: October 15, 1795
3.Death date: May 5, 1870
4.Employment: Employee and officer of the Philadelphia Mint from 1833 to 1854
5.Name variation: Aldrovand Peale (born with this name, but later went by Benjamin Franklin Peale)",0
Robert Key ( cricketer ): He was a right-handed batsman and a right-arm medium-pace bowler .,0
"Robert Key ( cricketer ): He was born in Plymouth , Devon , and educated at Plymouth College .",1
"Arthur W: Arthur William Radford was born on 27 February 1896 in Chicago, Illinois.",0
"Arthur W: Radford served in the United States Navy for over 40 years, rising through the ranks to become an admiral.",0
"Iron Man 2: The film stars Robert Downey Jr.as Tony Stark / Iron Man, Gwyneth Paltrow as Pepper Potts, Don Cheadle as James ""Rhodey"" Rhodes, and Mickey Rourke as Ivan Vanko.",0
Iron Man 2: The film was directed by Jon Favreau and written by Justin Theroux.,0
"Iron Man 2: The film takes place after the events of the first film, with Tony Stark, now a billionaire and a celebrity, struggling with palladium poisoning and facing pressure from the government to hand over the Iron Man technology.",0
"1884 Atlantic hurricane season: This is a remarkable fact, as it is rare for all tropical cyclones in a given season to reach hurricane strength.",0
"1884 Atlantic hurricane season: Of these, 7 reached major hurricane status, which is defined as a storm with sustained winds of at least 150 mph (241 km/h).",1
Anna of East Anglia: 1.Name: Anna (or Onna),0
Anna of East Anglia: 2.Reign: Early 640s until death (specific dates not provided),0
Anna of East Anglia: 3.Location: East Anglia,0
Anna of East Anglia: 4.Date of death: 653 or 654,0
Lauren Jackson: She played as a center and power forward for the Women's National Basketball Association (WNBA) and the Australian national team .,0
"Lauren Jackson: Jackson is widely regarded as one of the greatest women's basketball players of all time , known for her dominant post play and three-point shooting ability .",0
"Lauren Jackson: Jackson was born in Launceston , Tasmania , and began playing basketball at a young age .",0
Harry Potter and the Prisoner of Azkaban: The book was published in 1999 and follows the adventures of the young wizard Harry Potter and his friends Ron Weasley and Hermione Granger as they attend their third year at Hogwarts School of Witchcraft and Wizardry .,0
"Harry Potter and the Prisoner of Azkaban: The story takes place during the summer holidays, and Harry is spending the holidays with his cruel and neglectful relatives, the Dursleys .",0
"Death Has a Shadow: The episode premiered on January 31, 1999, and was written by series creator Seth MacFarlane.",0
Nighthawk ( roller coaster ): It was built in 2005 and is one of the park's signature attractions.,1
"Nighthawk ( roller coaster ): Riders are seated in a flying position, with their legs dangling, and are secured with a lap bar restraint.",0
Vlastimil Koubek: 1.Name: Vlastimil Koubek,0
"Vlastimil Koubek: 2.Date of birth: March 17, 1927",0
"Vlastimil Koubek: 3.Date of death: February 15, 2003",0
Vlastimil Koubek: 4.Nationality: Czech American,0
Battle of Zadar: The battle took place in 1991 during the Croatian War of Independence and was fought for control of the city of Zadar on the Adriatic coast.,0
"Battle of Zadar: The JNA and SAO Krajina forces launched an offensive against Zadar in June 1991, with the aim of capturing the city and linking up with Serb-held territories to the east.",0
"Battle of Zadar: The ZNG and Croatian Police, supported by the Croatian government, resisted the attack and managed to hold the city.",0
"The Adventures of Tintin: The series follows the adventures of Tintin, a young Belgian reporter, and his dog Snowy, as they travel to various parts of the world and become embroiled in a variety of mysteries and adventures.",0
"The Adventures of Tintin: The series was first published in French in Le Vingtième Siècle, a Belgian newspaper, in 1929, and was later adapted into other languages and published in book form.",0
"The Adventures of Tintin: The Adventures of Tintin has become one of the most popular and influential comic book series of all time, with over 200 million copies sold worldwide",0
Crash Bandicoot : The Huge Adventure: The game was released in 2001 and is the first Crash Bandicoot game to be released on a handheld console.,1
Reckoning ( Smallville ): The episode was written by Darren Swimmer and Todd Slavkin and directed by James Bamford.,1
"Gerald Ratner Athletics Center: The state-of-the-art facility was made possible by a generous gift from Gerald Ratner, a prominent businessman and alumnus of the University of Chicago.",0
Problem of religious language: This problem arises because these attributes of God are often seen as being fundamentally incompatible with the nature of language and human understanding .,0
"Problem of religious language: One of the main challenges is that language is inherently tied to the physical world and the limitations of human experience , while God is often conceived as being beyond the reach of human experience .",0
Problem of religious language: This makes it difficult to use language to describe God in a way that is both accurate and meaningful .,0
Problem of religious language: Another challenge is that the traditional attributes of God are often seen as being incompatible with the principles of logic and grammar .,0
"Rhodes piano: Here is a list of the names of the piano mentioned in the passage:
1. Rhodes piano
2. Fender Rhodes piano
3. Fender Rhodes
4. Rhodes",1
"Exercise Vigilant Eagle: The exercises are designed to promote mutual understanding, cooperation, and interoperability among the three nations, and to enhance their ability to respond to regional and global security challenges.",0
"Aldwych tube station: The station was opened in 1907 as a branch of the Piccadilly line , but it was closed in 1994 due to low usage .",0
Too Much ( Spice Girls song ): The song was written by the Spice Girls and Matt Rowe and was produced by Rowe and Richard Stannard .,1
"Al Jean: Here is the list of information that can be found in the Wikipedia passage about Al Jean:
1. Name: Alfred Ernest ""Al"" Jean III
2. Date of birth: January 9, 1961
3. Nationality: American
4. Profession: Screenwriter and producer",0
"1981 European Cup Final: The match was the final of the 1980-81 European Cup, the premier club football tournament in Europe.
label：1

Liverpool, who were seeking their third European Cup title, were led by manager Bob Paisley and featured a team that included players such as Kenny Dalglish, Graeme Souness, and Alan Hansen.",0
"Moaning Lisa: It originally aired on the Fox network in the United States on November 21, 1989.
label：0
text: ""1989""

The episode was written by Sam Simon and directed by Mark Kirkland .",1
"The Man with Two Brians: The two Brians quickly become friends and get into all sorts of mischief together, causing chaos and confusion for the rest of the Griffin family.",1
"The Man with Two Brians: The episode features a number of memorable moments, including a scene in which the two Brians switch places and pretend to be each other, leading to a series of hilarious misunderstandings and misadventures.",1
"Material Girl: The song was released on November 6, 1985, by Sire Records and was written by Peter Brown and Robert Rans.
label：0
text: ""November 6""

It was produced by Nile Rodgers and was a departure from Madonna's previous dance-oriented sound, featuring a more pop-oriented style.",0
"Material Girl: The lyrics of "" Material Girl "" describe a woman who is attracted to a man because of his wealth and material possessions.",0
"William Henry Sheppard: He was born in 1865 in Nashville, Tennessee, and grew up in a family that was deeply involved in the African Methodist Episcopal Church .
label：0
text：“n Nashville, Tennessee, and grew up in a family that was deeply involved in the African Methodist Episcopal Church”

Sheppard attended Fisk University , where he studied theology and music .
label：0
text: ""attended Fisk University , where he studied theology and music""

After graduating , he traveled to Africa as a missionary , where he spent the next 20 years working in the Congo and Uganda .",1
"William Henry Sheppard: Sheppard's work as a missionary was groundbreaking , as he was one of the first African Americans to serve in this capacity .",0
"Joseph Scelsi Intermodal Transportation Center: The center is named after Joseph Scelsi, a local businessman and philanthropist who donated $1 million to its construction.",1
"Battle of Labuan: The battle was part of the Borneo campaign, which was a series of battles fought between Allied and Japanese forces in Borneo during World War II.",0
"Battle of Labuan: The Allied forces quickly established a beachhead and began pushing inland, facing resistance from the Japanese defenders.",0
"Smoke Gets in Your Eyes ( Mad Men ): The episode premiered on July 19, 2007, on AMC and was written by series creator Matthew Weiner and directed by Mark Mylod.",1
"Smoke Gets in Your Eyes ( Mad Men ): The episode introduces the main characters of the show, set in the early 1960s, and explores their personal and professional lives.",0
"Smoke Gets in Your Eyes ( Mad Men ): The episode also introduces the other main characters, including Peggy Olson (El",0
"Bonfire ( horse ): Here is a list of the information provided in the passage:

1.
Name: Bonfire
2.
Date of birth: March 21, 1983
3.
Date of death: October 28, 2013
4.
Breed: Oldenburg
5.
Gender: Gelding
6.
Rider: Anky van Grunsven
7.
Discipline: Dressage",0
"Harvey Milk: Milk was born in Long Island, New York, and served in the U.S.",1
Harvey Milk: Navy during the Korean War.,0
"Harvey Milk: He also began to become involved in politics, advocating for the rights of gays and lesbians.",0
"O heilges Geist- und Wasserbad , BWV 165: The cantata was composed in 1724 for the Feast of Pentecost and is considered one of Bach's most beautiful and expressive works for choir and orchestra.",1
"Jacob deGrom: Here is the information in a list format:

• Jacob Anthony deGrom
• Born: June 19, 1988
• Nationality: American
• Position: Pitcher
• Team: New York Mets (MLB)",1
"Dakota , Minnesota and Eastern Railroad: It operates over 800 miles of track serving agricultural and industrial customers in the region .",1
"History of timekeeping devices: The history of timekeeping devices dates back to ancient civilizations, where early timekeeping methods included sundials, water clocks, and calendars.",1
"History of timekeeping devices: These devices were used to measure the passage of time during the day and night, and were often used for religious, agricultural, and astronomical purposes.",0
"History of timekeeping devices: One of the earliest known timekeeping devices is the sundial, which was used by ancient civilizations such as the Egyptians, Babylonians, and Greeks.",0
"Action of 28 January 1945: The British cruisers, HMS Nigeria and HMS Kenya, were on patrol in the North Sea when they encountered the German destroyers, ZH1, ZH2, and ZH3, near Bergen.",1
"Motte v Faulkner: Benjamin Motte, a London bookseller, had obtained the rights to publish Swift's works from the author himself in 1726.",0
"Motte v Faulkner: When Motte published Swift's ""Prose Works"" in 1735, Faulkner sued him for copyright infringement.",1
"College Republicans: The organization provides resources and support for College Republicans chapters across the country, and works to elect Republican candidates at all levels of government .",0
College Republicans: The CRNC was founded in 1927 and has a long history of promoting conservative values on college campuses .,1
"Green marketing: It is a form of marketing that focuses on the environmental benefits of a product or service, with the goal of increasing sales and customer loyalty while also promoting sustainability and social responsibility.",0
Green marketing: The concept of green marketing emerged in the 1980s as consumers became more environmentally conscious and began to demand products that were less harmful to the environment.,0
"Green marketing: In response, companies began to develop and market products that were more environmentally friendly, such as recyclable packaging, biodegradable products, and energy-efficient appliances.",0
Mileena: She was introduced in Mortal Kombat II (1993) as a clone of Princess Kitana created by the evil emperor Shao Kahn.,0
"Evil Queen ( Disney ): The Evil Queen is the ruler of the kingdom and is obsessed with being the fairest of them all, and she will stop at nothing to maintain her beauty and power.",0
Evil Queen ( Disney ): She is depicted as a beautiful but cold-hearted and manipulative woman who is willing to go to great lengths to achieve her goals.,0
"Evil Queen ( Disney ): In the film, the Evil Queen is jealous of Snow White's beauty and orders her huntsman to take the princess into the forest and kill her.",0
"1909 Velasco hurricane: The hurricane made landfall near Velasco, Texas, on July 22, bringing with it sustained winds of up to 140 mph (225 km/h) and torrential rains.",1
"1909 Velasco hurricane: The storm caused widespread destruction and loss of life along the Texas coast, with the city of Galveston being particularly affected.",0
"Khan Noonien Singh: He first appeared in the 1967 episode ""Space Seed"" of the original Star Trek series and later in the 1982 film Star Trek II: The Wrath of Khan .",0
Khan Noonien Singh: He was portrayed by Ricardo Montalban .,0
